   Trace   : /mnt/ussjf-asic2/workarea1/lkamired/niue1z1_tmp/lkamired/wa_performance/SIM/top/ahbfab_cov.m33i_ram0/uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_8_env_i_ahb_beat.log

   Picked  : Instance: uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_8_env_i.logger_handle_ahb :: Header
             Instance: uvm_test_top.top_env_i.ahbfab_env_i.mvc_ahb_mon_8_env_i.logger_handle_ahb
   Picked  : AHB Clk Cycle = 40 ns; AHB Clk Frequency = 25.00 MHz; Data bus width = 32 bits
             AHB Clk Cycle = 40 ns; AHB Clk Frequency = 25.00 MHz; Data bus width = 32 bits
   Skipped : ------------------------------------------------------------------------------------------------------------------------------------------
   Skipped : |NONSEQ/SEQ Assert Time |  HREADY Assert Time   |  DIR     |   ADDR   | BEAT  |  L |   DATA   |  RESP  | BURST| BURST   | H |    HSEL    |
   Skipped : |                       |                       |   -      |          |  NUM  |  E |          |        | Type | Size    | P |   (SLAVE   |
   Skipped : |                       |                       | PHASE    |          |       |  N |          |        |      |= 2^HSIZE| R |    INDEX)  |
   Skipped : |                       |                       |          |          |       |    |          |        |      | bytes   | O |            |
   Skipped : |                       |                       |          |          |       |    |          |        |      |         | T |            |
   Skipped : |                       |                       |          |          |       |    |          |        |      |         |   |            |
   Skipped : ------------------------------------------------------------------------------------------------------------------------------------------
             |              309166 ns|              309171 ns|WR-NONSEQ | 4826017C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              309171 ns|              310071 ns|WR-DATA   | 4826017C |  1/ 1 | -- | 84002240 |  OKAY  | ---- | ------- | - | ---------- |
             |              309171 ns|              310071 ns|WR-DATA   | 4826017C |  1/ 1 | -- | 84002240 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              320126 ns|              320131 ns|WR-NONSEQ | 4826017C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              320126 ns|              320131 ns|WR-NONSEQ | 4826017C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              320131 ns|              321031 ns|WR-DATA   | 4826017C |  1/ 1 | -- | 84002040 |  OKAY  | ---- | ------- | - | ---------- |
             |              320131 ns|              321031 ns|WR-DATA   | 4826017C |  1/ 1 | -- | 84002040 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              321581 ns|              321586 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              321581 ns|              321586 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              321586 ns|              322511 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              321586 ns|              322511 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              323061 ns|              323066 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              323061 ns|              323066 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              323066 ns|              323951 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              323066 ns|              323951 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              324501 ns|              324506 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              324501 ns|              324506 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              324506 ns|              325431 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              324506 ns|              325431 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              325981 ns|              325986 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              325981 ns|              325986 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              325986 ns|              326911 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              325986 ns|              326911 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              327461 ns|              327466 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              327461 ns|              327466 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              327466 ns|              328351 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              327466 ns|              328351 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              328901 ns|              328906 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              328901 ns|              328906 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              328906 ns|              329791 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              328906 ns|              329791 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              330341 ns|              330346 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              330341 ns|              330346 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              330346 ns|              331231 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              330346 ns|              331231 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              331781 ns|              331786 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              331781 ns|              331786 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              331786 ns|              332671 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              331786 ns|              332671 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              333221 ns|              333226 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              333221 ns|              333226 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              333226 ns|              334151 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
             |              333226 ns|              334151 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000000 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              334701 ns|              334706 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              334701 ns|              334706 ns|RD-NONSEQ | 48260190 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              334706 ns|              335591 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
             |              334706 ns|              335591 ns|RD-DATA   | 48260190 |  1/ 1 | -- | 00000001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              335641 ns|              335646 ns|RD-NONSEQ | 4826018C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              335641 ns|              335646 ns|RD-NONSEQ | 4826018C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              335646 ns|              336551 ns|RD-DATA   | 4826018C |  1/ 1 | -- | 0000623F |  OKAY  | ---- | ------- | - | ---------- |
             |              335646 ns|              336551 ns|RD-DATA   | 4826018C |  1/ 1 | -- | 0000623F |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              336606 ns|              336611 ns|WR-NONSEQ | 4826018C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              336606 ns|              336611 ns|WR-NONSEQ | 4826018C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              336611 ns|              337591 ns|WR-DATA   | 4826018C |  1/ 1 | -- | 0000623E |  OKAY  | ---- | ------- | - | ---------- |
             |              336611 ns|              337591 ns|WR-DATA   | 4826018C |  1/ 1 | -- | 0000623E |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              337641 ns|              337646 ns|RD-NONSEQ | 4826017C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              337641 ns|              337646 ns|RD-NONSEQ | 4826017C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              337646 ns|              338511 ns|RD-DATA   | 4826017C |  1/ 1 | -- | 84002040 |  OKAY  | ---- | ------- | - | ---------- |
             |              337646 ns|              338511 ns|RD-DATA   | 4826017C |  1/ 1 | -- | 84002040 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              338566 ns|              338571 ns|WR-NONSEQ | 4826017C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              338566 ns|              338571 ns|WR-NONSEQ | 4826017C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              338571 ns|              339471 ns|WR-DATA   | 4826017C |  1/ 1 | -- | 84002041 |  OKAY  | ---- | ------- | - | ---------- |
             |              338571 ns|              339471 ns|WR-DATA   | 4826017C |  1/ 1 | -- | 84002041 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              339726 ns|              339731 ns|WR-NONSEQ | 4826017C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              339726 ns|              339731 ns|WR-NONSEQ | 4826017C | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              339731 ns|              340671 ns|WR-DATA   | 4826017C |  1/ 1 | -- | 84002001 |  OKAY  | ---- | ------- | - | ---------- |
             |              339731 ns|              340671 ns|WR-DATA   | 4826017C |  1/ 1 | -- | 84002001 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              341121 ns|              341126 ns|RD-NONSEQ | 482601B4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              341121 ns|              341126 ns|RD-NONSEQ | 482601B4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              341126 ns|              341991 ns|RD-DATA   | 482601B4 |  1/ 1 | -- | 000001CB |  OKAY  | ---- | ------- | - | ---------- |
             |              341126 ns|              341991 ns|RD-DATA   | 482601B4 |  1/ 1 | -- | 000001CB |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              342046 ns|              342051 ns|WR-NONSEQ | 482601B4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              342046 ns|              342051 ns|WR-NONSEQ | 482601B4 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              342051 ns|              342836 ns|WR-DATA   | 482601B4 |  1/ 1 | -- | 0000014B |  OKAY  | ---- | ------- | - | ---------- |
             |              342051 ns|              342836 ns|WR-DATA   | 482601B4 |  1/ 1 | -- | 0000014B |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              342886 ns|              342891 ns|RD-NONSEQ | 482601C0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              342886 ns|              342891 ns|RD-NONSEQ | 482601C0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              342891 ns|              343596 ns|RD-DATA   | 482601C0 |  1/ 1 | -- | 000007CB |  OKAY  | ---- | ------- | - | ---------- |
             |              342891 ns|              343596 ns|RD-DATA   | 482601C0 |  1/ 1 | -- | 000007CB |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              343651 ns|              343656 ns|WR-NONSEQ | 482601C0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              343651 ns|              343656 ns|WR-NONSEQ | 482601C0 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              343656 ns|              344176 ns|WR-DATA   | 482601C0 |  1/ 1 | -- | 0000074B |  OKAY  | ---- | ------- | - | ---------- |
             |              343656 ns|              344176 ns|WR-DATA   | 482601C0 |  1/ 1 | -- | 0000074B |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              344226 ns|              344231 ns|RD-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              344226 ns|              344231 ns|RD-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              344231 ns|              344576 ns|RD-DATA   | 48260194 |  1/ 1 | -- | 43002E00 |  OKAY  | ---- | ------- | - | ---------- |
             |              344231 ns|              344576 ns|RD-DATA   | 48260194 |  1/ 1 | -- | 43002E00 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              344626 ns|              344631 ns|RD-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              344626 ns|              344631 ns|RD-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              344631 ns|              344976 ns|RD-DATA   | 48260164 |  1/ 1 | -- | 20B01E01 |  OKAY  | ---- | ------- | - | ---------- |
             |              344631 ns|              344976 ns|RD-DATA   | 48260164 |  1/ 1 | -- | 20B01E01 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              345031 ns|              345036 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              345031 ns|              345036 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              345036 ns|              345336 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 43002E40 |  OKAY  | ---- | ------- | - | ---------- |
             |              345036 ns|              345336 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 43002E40 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              345391 ns|              345396 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              345391 ns|              345396 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              345396 ns|              345706 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 20B01E41 |  OKAY  | ---- | ------- | - | ---------- |
             |              345396 ns|              345706 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 20B01E41 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              345786 ns|              345791 ns|RD-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              345786 ns|              345791 ns|RD-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              345791 ns|              346136 ns|RD-DATA   | 48260194 |  1/ 1 | -- | 43002E40 |  OKAY  | ---- | ------- | - | ---------- |
             |              345791 ns|              346136 ns|RD-DATA   | 48260194 |  1/ 1 | -- | 43002E40 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              346186 ns|              346191 ns|RD-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              346186 ns|              346191 ns|RD-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              346191 ns|              346496 ns|RD-DATA   | 48260164 |  1/ 1 | -- | 20B01E41 |  OKAY  | ---- | ------- | - | ---------- |
             |              346191 ns|              346496 ns|RD-DATA   | 48260164 |  1/ 1 | -- | 20B01E41 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              346551 ns|              346556 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              346551 ns|              346556 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              346556 ns|              346856 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 43002E40 |  OKAY  | ---- | ------- | - | ---------- |
             |              346556 ns|              346856 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 43002E40 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              346911 ns|              346916 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              346911 ns|              346916 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              346916 ns|              347256 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 20B01E40 |  OKAY  | ---- | ------- | - | ---------- |
             |              346916 ns|              347256 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 20B01E40 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              347306 ns|              347311 ns|RD-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              347306 ns|              347311 ns|RD-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              347311 ns|              347656 ns|RD-DATA   | 48260194 |  1/ 1 | -- | 43002E40 |  OKAY  | ---- | ------- | - | ---------- |
             |              347311 ns|              347656 ns|RD-DATA   | 48260194 |  1/ 1 | -- | 43002E40 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              347706 ns|              347711 ns|RD-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              347706 ns|              347711 ns|RD-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              347711 ns|              348056 ns|RD-DATA   | 48260164 |  1/ 1 | -- | 20B01E40 |  OKAY  | ---- | ------- | - | ---------- |
             |              347711 ns|              348056 ns|RD-DATA   | 48260164 |  1/ 1 | -- | 20B01E40 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              348111 ns|              348116 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              348111 ns|              348116 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              348116 ns|              348456 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 43002E40 |  OKAY  | ---- | ------- | - | ---------- |
             |              348116 ns|              348456 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 43002E40 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              348511 ns|              348516 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              348511 ns|              348516 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              348516 ns|              348816 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 20B01E40 |  OKAY  | ---- | ------- | - | ---------- |
             |              348516 ns|              348816 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 20B01E40 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              349011 ns|              349016 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              349011 ns|              349016 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              349016 ns|              349376 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 43002E40 |  OKAY  | ---- | ------- | - | ---------- |
             |              349016 ns|              349376 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 43002E40 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              349431 ns|              349436 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              349431 ns|              349436 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              349436 ns|              349746 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 20B01E40 |  OKAY  | ---- | ------- | - | ---------- |
             |              349436 ns|              349746 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 20B01E40 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              349801 ns|              349806 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              349801 ns|              349806 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              349806 ns|              350136 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 83002E40 |  OKAY  | ---- | ------- | - | ---------- |
             |              349806 ns|              350136 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 83002E40 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              350191 ns|              350196 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              350191 ns|              350196 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              350196 ns|              350536 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 42C02E40 |  OKAY  | ---- | ------- | - | ---------- |
             |              350196 ns|              350536 ns|WR-DATA   | 48260164 |  1/ 1 | -- | 42C02E40 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              350591 ns|              350596 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              350591 ns|              350596 ns|WR-NONSEQ | 48260194 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
   Picked  : |              350596 ns|              350936 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 83002240 |  OKAY  | ---- | ------- | - | ---------- |
             |              350596 ns|              350936 ns|WR-DATA   | 48260194 |  1/ 1 | -- | 83002240 |  OKAY  | ---- | ------- | - | ---------- |
   Picked  : |              350991 ns|              350996 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
             |              350991 ns|              350996 ns|WR-NONSEQ | 48260164 | ----- |  1 | -------- |  ----  |SINGLE|    4    | 0 |           0|
